,image_name,popularity_score,partial_faces,is_female,baby,child,teenager,youth,middle_age,senior
7784,10013286_268731509971680_25783544_a,3.858,1,1,-1,-1,-1,1,-1,-1
7785,10013286_278113905703071_145222447_a,4.351,-1,1,-1,-1,-1,1,-1,-1
7786,10013286_311400019013575_315336896_a,3.975,-1,1,-1,-1,-1,-1,1,-1
7787,10013286_383607145111634_878625395_a,3.409,1,1,-1,-1,-1,1,-1,-1
7788,10013286_440188719457963_1230897757_a,3.386,-1,-1,-1,1,-1,-1,-1,-1
7789,10013286_507073569397807_857099529_a,4.819,-1,1,-1,-1,1,-1,-1,-1
7790,10013286_544315879021937_1780968947_a,4.985,-1,1,-1,-1,-1,1,-1,-1
7791,10013286_637273123007950_1962268440_a,4.582,-1,1,-1,-1,1,-1,-1,-1
7792,10013286_682265435168221_135542019_a,5.716,-1,1,-1,-1,-1,1,-1,-1
7793,10013286_690739627648867_1155199015_a,3.366,1,1,-1,-1,-1,1,-1,-1
7794,10013286_692110590850261_1465852186_a,4.876,-1,-1,-1,-1,-1,1,-1,-1
7795,10013288_1412947832300303_2095589686_a,5.083,-1,1,-1,-1,-1,1,-1,-1
7796,10013288_1424069351180977_166418664_a,4.012,-1,-1,-1,-1,-1,1,-1,-1
7797,10013288_1425616547689956_2146550840_a,5.015,-1,-1,-1,-1,-1,1,-1,-1
7798,10013288_1435671526674741_528603511_a,3.554,-1,1,-1,-1,1,-1,-1,-1
7799,10013288_1441899309387169_2122247120_a,5.118,-1,1,-1,-1,-1,1,-1,-1
7800,10013288_1489798901241278_376784255_a,4.629,-1,1,-1,-1,1,-1,-1,-1
7801,10013288_1580844162141758_290837985_a,4.513999999999999,1,1,-1,-1,-1,1,-1,-1
7802,10013288_224600184404141_232467190_a,3.5380000000000003,1,1,-1,-1,-1,-1,1,-1
7803,10013288_268398456654669_630647905_a,4.409,-1,1,-1,-1,-1,-1,1,-1
7804,10013288_292360230920443_1530969587_a,3.299,-1,1,-1,-1,-1,1,-1,-1
7805,10013288_540555676064879_1188121740_a,4.593,1,1,-1,-1,-1,1,-1,-1
7806,10013288_688389991207619_1914625132_a,3.969,-1,-1,-1,-1,-1,1,-1,-1
7807,10013288_704178492954360_1469767515_a,4.626,1,1,-1,-1,-1,1,-1,-1
7808,10013288_733843559971460_1061794994_a,4.4830000000000005,-1,1,-1,-1,-1,1,-1,-1
7809,10013292_1389923524565783_1325459083_a,4.835,-1,1,-1,-1,-1,1,-1,-1
7810,10013292_1410949342507195_931947805_a,3.589,-1,-1,-1,-1,-1,1,-1,-1
7811,10013292_1423459251244968_1866795013_a,3.6319999999999997,-1,1,-1,-1,1,-1,-1,-1
7812,10013292_312035858949444_420963157_a,5.372999999999999,-1,-1,-1,-1,1,-1,-1,-1
7813,10013292_418093368335329_2067404094_a,5.794,-1,1,-1,-1,-1,1,-1,-1
7814,10013292_499580760163895_181955645_a,5.296,1,1,-1,-1,-1,1,-1,-1
7815,10013292_534049796712974_1105615434_a,4.463,1,1,-1,-1,-1,1,-1,-1
7816,10013292_596377370458409_1884646824_a,5.355,-1,1,-1,1,-1,-1,-1,-1
7817,10013292_631098220299995_1689506690_a,4.86,-1,1,-1,-1,-1,1,-1,-1
7818,10013292_649244961813567_741949780_a,3.895,1,1,-1,-1,-1,1,-1,-1
7819,10013292_745784915453171_1842789522_a,4.628,1,1,-1,-1,1,-1,-1,-1
7820,10013292_781508738535115_70241642_a,4.8919999999999995,1,1,-1,-1,-1,1,-1,-1
7821,10013293_1439923409583912_95867779_a,3.367,1,1,-1,-1,-1,1,-1,-1
7822,10013293_648270078577033_2087763794_a,4.7860000000000005,-1,1,-1,-1,1,-1,-1,-1
7823,10013294_1410648592535016_1778739869_a,5.172000000000001,-1,1,-1,-1,1,-1,-1,-1
7824,10013294_232148766989157_1488658402_a,3.3680000000000003,-1,-1,-1,-1,1,-1,-1,-1
7825,10013294_268546353326767_1398098969_a,4.584,1,1,-1,-1,-1,1,-1,-1
7826,10013294_560940304003279_1164560769_a,5.39,-1,-1,-1,-1,-1,1,-1,-1
7827,10013296_1440982082812702_1281295057_a,4.402,1,1,-1,-1,1,-1,-1,-1
7828,10013296_1481459988732927_785137347_a,5.537000000000001,1,1,-1,-1,1,-1,-1,-1
7829,10013296_224770417720730_2126340567_a,4.8,-1,1,-1,-1,1,-1,-1,-1
7830,10013296_229853237203966_364751873_a,4.438,-1,1,-1,-1,-1,-1,1,-1
7831,10013296_264614560385022_838759268_a,3.6310000000000002,1,1,-1,-1,1,-1,-1,-1
7832,10013296_275432425964290_1121166478_a,3.968,1,1,-1,-1,-1,1,-1,-1
7833,10013296_302325133254360_294859060_a,4.083,-1,1,-1,-1,-1,1,-1,-1
7834,10013296_305697092917876_377109280_a,3.9160000000000004,-1,1,-1,-1,-1,1,-1,-1
7835,10013296_396150583858271_597448425_a,4.523,1,1,-1,-1,1,-1,-1,-1
7836,10013296_432770413526479_1948313898_a,4.467,1,1,-1,-1,-1,1,-1,-1
7837,10013296_613887222022380_1699041142_a,3.6010000000000004,1,-1,-1,-1,-1,1,-1,-1
7838,10013296_618197484939278_1497823493_a,4.098,-1,-1,-1,-1,-1,1,-1,-1
7839,10013296_622337574526955_952243788_a,2.866,1,1,-1,-1,-1,1,-1,-1
7840,10013296_629258773827337_678187279_a,4.871,-1,-1,-1,-1,-1,1,-1,-1
7841,10013296_652957758085249_1505223788_a,3.7239999999999998,-1,-1,-1,-1,-1,1,-1,-1
7842,10013296_745329032174696_451041902_a,4.908,1,1,-1,-1,-1,1,-1,-1
7843,10013298_1377946825807399_1147867442_a,4.394,1,1,-1,-1,1,-1,-1,-1
7844,10013298_1403077969967073_945133850_a,4.058,-1,1,-1,-1,-1,1,-1,-1
7845,10013298_1406734462931773_550027136_a,3.435,1,-1,-1,-1,-1,1,-1,-1
7846,10013298_1412232665708526_435598488_a,4.077,-1,1,-1,-1,-1,1,-1,-1
7847,10013298_1421928571398542_1339136363_a,4.404,1,-1,1,-1,-1,-1,-1,-1
7848,10013298_236684576536333_1807098723_a,5.078,-1,1,-1,-1,1,-1,-1,-1
7849,10013298_314113025403166_1315249429_a,4.506,-1,1,-1,-1,-1,1,-1,-1
7850,10013298_504101533045836_237388531_a,5.044,-1,1,-1,-1,-1,1,-1,-1
7851,10013298_613879532038408_689337963_a,4.5969999999999995,-1,1,-1,-1,-1,1,-1,-1
7852,10013298_617628418313482_2078670179_a,3.926,-1,1,-1,-1,1,-1,-1,-1
7853,10013298_621341127949477_365681568_a,3.9130000000000003,1,1,-1,-1,1,-1,-1,-1
7854,10013298_632650586808417_610473920_a,4.121,1,1,-1,-1,-1,1,-1,-1
7855,10013298_653615454710146_691564840_a,2.5860000000000003,-1,-1,-1,-1,-1,1,-1,-1
7856,10013298_725153304182943_682367365_a,3.844,1,1,-1,-1,1,-1,-1,-1
7857,10013298_809210712439670_670159002_a,4.478,1,-1,1,-1,-1,-1,-1,-1
7858,10013301_1410229162575282_227751770_a,3.905,1,1,-1,-1,1,-1,-1,-1
7859,10013301_275228492653903_1206847200_a,4.579,-1,1,-1,-1,1,-1,-1,-1
7860,10013301_301141183373479_1911872739_a,4.295,1,1,-1,-1,1,-1,-1,-1
7861,10013301_311235995696343_1440713845_a,5.0089999999999995,-1,1,-1,-1,1,-1,-1,-1
7862,10013301_445834105562377_1674461415_a,5.157,-1,1,-1,1,-1,-1,-1,-1
7863,10013301_453391838096927_234344847_a,4.709,1,1,-1,-1,1,-1,-1,-1
7864,10013301_594994133941613_1787106862_a,3.909,1,1,-1,-1,-1,1,-1,-1
7865,10013301_619106901504541_1469365540_a,3.304,-1,-1,-1,-1,-1,1,-1,-1
7866,10013301_650181385037048_2144754895_a,3.824,-1,1,-1,-1,1,-1,-1,-1
7867,10013301_717711268250674_1722312966_a,4.1160000000000005,-1,-1,-1,-1,-1,-1,1,-1
7868,10013301_728665413851293_1322177658_a,4.279,1,-1,-1,-1,-1,1,-1,-1
7869,10013301_740733815966707_78370990_a,5.138999999999999,-1,-1,-1,-1,-1,1,-1,-1
7870,10013301_873887812628353_740752133_a,4.365,-1,1,-1,-1,-1,1,-1,-1
7871,10013302_1432831196963615_3932814_a,4.575,1,1,-1,-1,-1,1,-1,-1
7872,10013302_1480675305480394_644698586_a,4.832,-1,1,-1,-1,-1,1,-1,-1
7873,10013302_1485749318311563_1169300792_a,4.244,-1,1,-1,-1,-1,1,-1,-1
7874,10013302_1524253597801501_959894453_a,4.628,-1,-1,-1,-1,-1,1,-1,-1
7875,10013302_230443567156700_204581092_a,5.3389999999999995,-1,1,-1,-1,-1,1,-1,-1
7876,10013303_1413295785598832_316089342_a,3.75,-1,-1,-1,-1,1,-1,-1,-1
7877,10013303_1413649015563354_1496688778_a,5.584,-1,1,-1,-1,-1,1,-1,-1
7878,10013303_1438723296366088_361561523_a,3.701,1,1,-1,-1,-1,1,-1,-1
7879,10013303_1467899130108411_674464522_a,3.537,1,1,-1,-1,-1,1,-1,-1
7880,10013303_383782038428372_1530651698_a,2.7760000000000002,1,1,-1,-1,-1,1,-1,-1
7881,10013303_426892724114977_896695874_a,4.4030000000000005,-1,-1,-1,-1,-1,1,-1,-1
7882,10013303_438544802956472_312488933_a,3.779,-1,-1,-1,-1,-1,1,-1,-1
7883,10013303_440677939411454_111494611_a,4.399,-1,-1,-1,-1,-1,1,-1,-1
7884,10013303_498085943647503_1514206747_a,3.323,1,1,-1,-1,1,-1,-1,-1
7885,10013303_510232802416798_182269749_a,3.282,-1,1,-1,-1,1,-1,-1,-1
7886,10013303_601626489931757_1358535013_a,4.627,-1,1,-1,-1,1,-1,-1,-1
7887,10013303_627606237336434_1962548051_a,3.0010000000000003,-1,1,-1,-1,-1,1,-1,-1
7888,10013303_671758832870282_99497690_a,4.104,-1,1,-1,-1,-1,1,-1,-1
7889,10013303_848642301819592_1109491438_a,4.583,1,-1,-1,-1,-1,1,-1,-1
7890,10013305_1411596725769943_159071606_a,4.798,1,1,-1,-1,-1,1,-1,-1
7891,10013305_1468040636759039_275314398_a,4.468,1,1,-1,-1,1,-1,-1,-1
7892,10013305_1476666405884619_1546125433_a,3.822,1,1,-1,-1,-1,1,-1,-1
7893,10013305_295693580586139_209004239_a,4.303,-1,1,-1,-1,-1,1,-1,-1
7894,10013305_539820659471122_1778896574_a,3.293,-1,1,-1,-1,-1,1,-1,-1
7895,10013305_564732713624984_1916440425_a,3.535,-1,1,-1,-1,-1,1,-1,-1
7896,10013305_603960536363123_693578705_a,3.569,-1,1,-1,-1,-1,1,-1,-1
7897,10013305_614301908662193_2111152660_a,4.075,-1,1,-1,-1,-1,1,-1,-1
7898,10013305_690818870955699_1147645342_a,4.459,1,1,-1,-1,-1,1,-1,-1
7899,10013305_852927918054462_1862230158_a,4.035,-1,1,-1,-1,-1,-1,1,-1
7900,10013308_1490247024528196_721372027_a,4.155,-1,1,-1,-1,1,-1,-1,-1
7901,10013308_223363141191357_2102512327_a,3.964,-1,1,-1,-1,-1,1,-1,-1
7902,10013308_226044767592024_1448865903_a,4.268,1,1,-1,-1,-1,1,-1,-1
7903,10013308_226941087495664_1557016143_a,4.474,-1,1,-1,-1,-1,1,-1,-1
7904,10013308_271923032975573_1369730595_a,3.19,1,1,-1,-1,-1,1,-1,-1
7905,10013308_436518426492958_1743405427_a,4.513999999999999,1,1,-1,-1,-1,1,-1,-1
7906,10013308_636910583054933_1326373149_a,3.984,1,1,-1,-1,-1,1,-1,-1
7907,10013308_639730852741704_1368858129_a,5.37,-1,1,-1,-1,-1,1,-1,-1
7908,10013308_651784121537958_573387677_a,3.333,1,1,-1,-1,1,-1,-1,-1
7909,10013308_663384380376395_512000653_a,3.6830000000000003,-1,1,-1,-1,1,-1,-1,-1
7910,10013308_669993726371819_1874121466_a,5.595,1,1,-1,-1,1,-1,-1,-1
7911,10013309_1413064822290768_1798295989_a,5.792000000000001,-1,1,-1,-1,-1,1,-1,-1
7912,10013309_1486068088274316_1464340580_a,4.798,1,1,-1,-1,-1,1,-1,-1
7913,10013309_1489578894594508_89687387_a,4.334,1,1,-1,-1,-1,1,-1,-1
7914,10013309_209925752550018_697478728_a,5.4479999999999995,-1,1,-1,-1,-1,1,-1,-1
7915,10013309_255412627972909_1918862991_a,4.761,1,-1,-1,-1,-1,1,-1,-1
7916,10013309_273620536148121_2089692140_a,4.857,-1,-1,-1,-1,-1,1,-1,-1
7917,10013309_279526935547980_1489079936_a,4.01,1,1,-1,-1,1,-1,-1,-1
7918,10013309_519346214840805_2094459322_a,4.645,-1,-1,-1,-1,1,-1,-1,-1
7919,10013309_563983130367153_382281470_a,4.467,-1,1,-1,-1,-1,1,-1,-1
7920,10013309_616113588468420_531857182_a,4.245,-1,-1,-1,-1,-1,1,-1,-1
7921,10013309_630523550349960_609378882_a,4.19,1,1,-1,-1,1,-1,-1,-1
7922,10013309_668837886513326_1283264670_a,3.6630000000000003,-1,1,-1,-1,-1,1,-1,-1
7923,10013311_1422987371289723_634434073_a,5.236000000000001,-1,1,-1,-1,-1,1,-1,-1
7924,10013311_1464252657140115_525061056_a,4.463,-1,1,-1,-1,-1,1,-1,-1
7925,10013311_1464547297108861_1261418815_a,5.231,1,1,-1,-1,-1,1,-1,-1
7926,10013311_1478525649032290_1697343722_a,4.784,1,1,-1,-1,-1,1,-1,-1
7927,10013311_228940470639609_2020404672_a,4.9239999999999995,-1,1,-1,-1,1,-1,-1,-1
7928,10013311_276029505891903_668430690_a,5.189,-1,-1,-1,-1,-1,-1,1,-1
7929,10013311_302154569938080_2012005774_a,3.0439999999999996,1,-1,-1,-1,1,-1,-1,-1
7930,10013311_408598065950864_796705427_a,4.061,1,1,-1,-1,-1,1,-1,-1
7931,10013311_522290041213193_290839153_a,3.802,-1,1,-1,-1,-1,1,-1,-1
7932,10013311_569686329795943_1940599958_a,4.016,-1,1,-1,-1,1,-1,-1,-1
7933,10013311_654355534632303_47857523_a,4.678999999999999,-1,1,-1,-1,-1,1,-1,-1
7934,10013311_667135143351789_2118810016_a,4.249,1,1,-1,-1,1,-1,-1,-1
7935,10013311_691472024248107_137253781_a,3.594,-1,1,-1,-1,-1,1,-1,-1
7936,10013311_696643487066826_1316234727_a,4.129,-1,1,-1,-1,1,-1,-1,-1
7937,10013311_779997338680217_275626591_a,4.6339999999999995,1,1,-1,-1,1,-1,-1,-1
7938,10013314_1436427239931935_674139124_a,4.496,-1,-1,-1,-1,-1,1,-1,-1
7939,10013314_236008183189615_1531835416_a,4.577,-1,1,-1,-1,-1,1,-1,-1
7940,10013314_300924850032878_1533303998_a,4.314,-1,1,-1,-1,-1,1,-1,-1
7941,10013314_374286709375811_1819138036_a,4.22,-1,1,-1,-1,-1,1,-1,-1
7942,10013314_490022384436003_1430045491_a,4.575,-1,-1,-1,-1,-1,1,-1,-1
7943,10013314_490032861119144_1034619374_a,4.822,-1,1,-1,-1,-1,1,-1,-1
7944,10013314_496137903841433_269858095_a,3.588,1,1,-1,-1,-1,-1,-1,-1
7945,10013314_512654398840213_1013098173_a,4.279,-1,1,-1,-1,-1,1,-1,-1
7946,10013314_629461913798711_1876542452_a,4.484,-1,1,-1,-1,-1,1,-1,-1
7947,10013314_630229853738704_526638874_a,4.131,-1,1,-1,-1,1,-1,-1,-1
7948,10013314_736483959706028_1468549166_a,3.721,1,1,-1,-1,-1,1,-1,-1
7949,10013314_762726497101693_1214898052_a,4.504,-1,1,-1,-1,-1,1,-1,-1
7950,10013314_776743619009966_1513274951_a,4.621,-1,1,-1,-1,-1,-1,1,-1
7951,10013314_792461370786622_989130876_a,4.5089999999999995,-1,-1,-1,-1,-1,-1,1,-1
7952,10013315_1390048887886602_316124398_a,4.5360000000000005,-1,-1,-1,-1,-1,1,-1,-1
7953,10013315_1409083826027222_393379540_a,3.905,-1,-1,-1,-1,-1,1,-1,-1
7954,10013315_1425090517743076_748520665_a,4.809,-1,-1,-1,-1,-1,-1,1,-1
7955,10013315_1429223087329269_38326284_a,3.907,1,1,-1,-1,-1,1,-1,-1
7956,10013315_1439266442980192_856916893_a,4.724,-1,-1,-1,-1,-1,1,-1,-1
7957,10013315_227491307444878_1011905976_a,3.9419999999999997,1,1,-1,-1,-1,-1,-1,-1
7958,10013315_229805230552687_122462230_a,2.967,-1,1,-1,-1,1,-1,-1,-1
7959,10013315_291670254290916_972737497_a,5.477,-1,1,-1,-1,-1,1,-1,-1
7960,10013315_423936094416483_558305461_a,5.482,-1,1,-1,-1,-1,1,-1,-1
7961,10013315_449070858529712_92966897_a,3.813,-1,1,-1,1,-1,-1,-1,-1
7962,10013315_484146451712127_658362032_a,3.77,1,-1,-1,-1,-1,1,-1,-1
7963,10013315_629614330459135_1866547292_a,4.0169999999999995,1,1,-1,-1,-1,1,-1,-1
7964,10013315_669725989753031_987586068_a,4.585,1,1,-1,-1,1,-1,-1,-1
7965,10013315_671684079561594_864572686_a,5.483,-1,1,-1,-1,-1,1,-1,-1
7966,10013315_687538621304703_392696175_a,4.409,1,1,-1,-1,-1,1,-1,-1
7967,10013315_707426509296403_2086504752_a,3.736,-1,-1,-1,-1,1,-1,-1,-1
7968,10013315_746152475416167_1557288094_a,4.726,-1,1,-1,-1,1,-1,-1,-1
7969,10013315_751307514909824_1074551998_a,4.591,-1,1,-1,-1,-1,1,-1,-1
7970,10013315_876764232338892_1221082340_a,4.106,-1,1,-1,1,-1,-1,-1,-1
7971,10013316_1408689539402036_1846446923_a,3.4930000000000003,1,-1,-1,-1,-1,1,-1,-1
7972,10013316_1429705310610634_1105384427_a,3.946,-1,-1,-1,-1,-1,1,-1,-1
7973,10013316_1457034491199162_753197871_a,4.815,1,1,-1,-1,-1,1,-1,-1
7974,10013316_226538664206436_1617650356_a,4.961,1,-1,-1,-1,-1,1,-1,-1
7975,10013316_232503146953063_588353092_a,4.988,1,-1,-1,-1,1,-1,-1,-1
7976,10013316_237109683159143_356163755_a,3.125,1,1,-1,-1,-1,1,-1,-1
7977,10013316_308108882673448_1707294276_a,5.061,-1,1,-1,-1,-1,1,-1,-1
7978,10013316_409419652536070_2045929984_a,3.813,-1,-1,-1,-1,-1,1,-1,-1
7979,10013316_438052449671707_1162282414_a,3.3689999999999998,1,1,-1,-1,-1,1,-1,-1
7980,10013316_442034482565858_913275134_a,4.359,-1,1,-1,-1,-1,1,-1,-1
7981,10013316_508220555954299_1341710657_a,4.439,-1,1,-1,-1,1,-1,-1,-1
7982,10013316_590397634388707_999466178_a,5.62,1,1,-1,-1,1,-1,-1,-1
7983,10013316_684244811638509_1129169665_a,4.607,-1,1,-1,-1,1,-1,-1,-1
7984,10013316_698691220173941_1573428833_a,3.67,-1,1,-1,-1,-1,1,-1,-1
7985,10013316_779903728688806_228082917_a,4.3069999999999995,-1,-1,-1,-1,-1,1,-1,-1
7986,10013319_1400078406934378_178345495_a,4.873,-1,1,-1,-1,-1,-1,-1,-1
7987,10013319_1439545652952077_1511828378_a,4.045,1,1,-1,-1,-1,1,-1,-1
7988,10013319_1486396818240537_1346984733_a,5.103,1,1,-1,-1,-1,1,-1,-1
7989,10013319_229366287255213_262595363_a,4.39,-1,1,-1,-1,-1,1,-1,-1
7990,10013319_238747136328216_872683183_a,4.435,-1,-1,-1,-1,-1,1,-1,-1
7991,10013319_238868852967579_1085487137_a,5.348,-1,-1,-1,-1,-1,1,-1,-1
7992,10013319_269116633269101_1707534985_a,4.732,-1,1,-1,-1,1,-1,-1,-1
7993,10013319_307715146047007_1462454476_a,4.4830000000000005,-1,1,-1,-1,1,-1,-1,-1
7994,10013319_453528021447917_1615957979_a,5.218,-1,-1,-1,-1,1,-1,-1,-1
7995,10013319_546717302116344_1479373363_a,4.735,1,1,-1,-1,-1,1,-1,-1
7996,10013319_731290186915235_1532564717_a,3.977,-1,1,-1,-1,-1,1,-1,-1
7997,10013319_738871892819249_1688038884_a,4.548,-1,-1,-1,-1,-1,1,-1,-1
7998,10013319_828484233845805_59192676_a,4.228,-1,1,-1,-1,1,-1,-1,-1
7999,10013319_841491465864897_1372060039_a,4.831,1,1,-1,-1,-1,1,-1,-1
8000,10013320_136635716506747_154039406_a,4.308,-1,1,-1,-1,-1,1,-1,-1
8001,10013320_1397983107146036_1455246386_a,5.096,-1,-1,-1,-1,1,-1,-1,-1
8002,10013320_244202589101122_725974842_a,4.478,-1,1,-1,-1,-1,1,-1,-1
8003,10013320_246878892164833_151150612_a,4.042,-1,1,-1,-1,1,-1,-1,-1
8004,10013320_280612582104079_539864792_a,4.533,-1,1,-1,-1,1,-1,-1,-1
8005,10013320_373677469437870_1125231319_a,5.07,1,1,-1,-1,1,-1,-1,-1
8006,10013320_397796423693529_2054700412_a,4.059,1,-1,-1,-1,-1,1,-1,-1
8007,10013320_402699319871399_1539461369_a,4.624,-1,1,-1,-1,1,-1,-1,-1
8008,10013320_476054422495377_523233730_a,5.257000000000001,-1,1,-1,-1,-1,1,-1,-1
8009,10013320_477268149067448_1603701739_a,4.167,-1,1,-1,-1,1,-1,-1,-1
8010,10013320_494413313998015_1491950289_a,4.09,-1,1,-1,-1,-1,1,-1,-1
8011,10013320_534753899966683_494181886_a,5.327000000000001,-1,1,-1,-1,-1,1,-1,-1
8012,10013320_535160753267774_50241671_a,3.5039999999999996,-1,1,-1,-1,-1,1,-1,-1
8013,10013320_537717389679946_443067500_a,3.463,-1,1,-1,-1,-1,1,-1,-1
8014,10013320_620327091377251_1449658787_a,3.8819999999999997,1,1,-1,-1,-1,1,-1,-1
8015,10013320_638783242862091_1849508238_a,4.433,-1,1,-1,-1,-1,1,-1,-1
8016,10013320_652353311523767_1506118071_a,4.306,1,1,-1,-1,-1,1,-1,-1
8017,10013320_701083723262469_1817646313_a,3.258,-1,-1,-1,-1,-1,1,-1,-1
8018,10013320_716045278446667_1209651711_a,3.94,1,-1,-1,-1,-1,1,-1,-1
8019,10013320_743287552378374_1371644704_a,3.051,-1,-1,-1,-1,-1,1,-1,-1
8020,10013320_774044552606384_2051626955_a,3.553,1,1,-1,-1,-1,1,-1,-1
8021,10013320_790562814310223_107301335_a,5.092,-1,1,-1,-1,-1,1,-1,-1
8022,10013320_820662644629341_2001159499_a,3.978,1,1,-1,-1,-1,1,-1,-1
8023,10013323_1424739817777053_1002860525_a,4.601,1,1,-1,-1,-1,1,-1,-1
8024,10013323_1465958633636164_2079257892_a,4.563,-1,1,-1,-1,1,-1,-1,-1
8025,10013323_1493676714193936_1256491419_a,4.796,1,1,-1,-1,-1,1,-1,-1
8026,10013323_238961596308884_863189802_a,4.207,-1,-1,-1,-1,-1,1,-1,-1
8027,10013323_301853826633942_1128078931_a,4.562,-1,1,-1,-1,-1,1,-1,-1
8028,10013323_511720012267028_1625589458_a,4.737,-1,1,-1,-1,-1,1,-1,-1
8029,10013323_565176756923934_971286708_a,5.172000000000001,1,1,-1,-1,1,-1,-1,-1
8030,10013323_627523687302045_855332601_a,4.562,1,1,-1,-1,1,-1,-1,-1
8031,10013323_634943763259064_353768220_a,5.227,-1,1,-1,-1,1,-1,-1,-1
8032,10013323_656244881127356_1249358463_a,4.3839999999999995,-1,1,-1,-1,-1,1,-1,-1
8033,10013323_731985026822692_1509912040_a,4.78,1,1,-1,-1,-1,1,-1,-1
8034,10013323_732097496811143_148761752_a,4.246,1,-1,-1,-1,-1,1,-1,-1
8035,10013323_756653164369289_2056334185_a,4.531000000000001,-1,-1,-1,-1,-1,1,-1,-1
8036,10013324_1481755842036450_208882821_a,5.394,-1,1,-1,-1,-1,1,-1,-1
8037,10013324_227347060799869_1677800853_a,3.8489999999999998,-1,1,-1,-1,-1,1,-1,-1
8038,10013324_240391352820358_587578610_a,5.142,-1,1,-1,-1,1,-1,-1,-1
8039,10013324_246089668911040_1254505792_a,3.94,-1,-1,-1,-1,-1,1,-1,-1
8040,10013324_294973107333945_742457256_a,4.444,-1,1,-1,-1,-1,1,-1,-1
8041,10013324_509742329131949_944994458_a,4.905,-1,1,-1,-1,-1,1,-1,-1
8042,10013324_523699377735462_1722646015_a,4.62,-1,1,-1,-1,-1,1,-1,-1
8043,10013324_527091527399272_1674412311_a,4.641,-1,1,-1,-1,-1,1,-1,-1
8044,10013324_616554321746731_2036124662_a,4.582,-1,1,-1,-1,-1,1,-1,-1
8045,10013324_646543408749801_848494034_a,4.157,-1,-1,-1,-1,-1,1,-1,-1
8046,10013324_655191567884185_842372219_a,4.401,-1,-1,-1,-1,-1,1,-1,-1
8047,10013324_694272080618362_27498291_a,5.113,-1,1,-1,-1,-1,1,-1,-1
8048,10013324_742038075828899_777027617_a,3.4160000000000004,1,1,-1,-1,-1,-1,-1,-1
8049,10013324_776721329026889_2140911584_a,4.0680000000000005,1,1,-1,-1,1,-1,-1,-1
8050,10013324_783708105019373_535622405_a,5.2620000000000005,-1,1,-1,-1,-1,1,-1,-1
8051,10013325_1385122868393005_175395696_a,3.409,1,1,-1,-1,1,-1,-1,-1
8052,10013325_1401191230156147_1061640661_a,5.109,-1,1,-1,-1,-1,1,-1,-1
8053,10013325_1424715131117501_981679753_a,5.555,1,1,-1,-1,-1,1,-1,-1
8054,10013325_1439751489604005_150919812_a,4.941,1,-1,-1,-1,-1,1,-1,-1
8055,10013325_1575551722670974_1169970252_a,4.4510000000000005,1,1,-1,-1,-1,1,-1,-1
8056,10013325_237366966454948_212552207_a,4.211,-1,-1,-1,-1,1,-1,-1,-1
8057,10013325_260325104139307_347663749_a,4.332,-1,1,-1,-1,-1,-1,1,-1
8058,10013325_266357806868519_1216383950_a,4.963,-1,-1,-1,-1,-1,1,-1,-1
8059,10013325_287698481393899_1487547094_a,4.289,1,1,-1,-1,-1,1,-1,-1
8060,10013325_378537248954205_206215093_a,5.021,-1,1,-1,-1,-1,1,-1,-1
8061,10013325_502760993162599_406247682_a,4.968999999999999,1,1,-1,-1,1,-1,-1,-1
8062,10013325_506636289441761_602957170_a,3.299,-1,1,-1,-1,-1,1,-1,-1
8063,10013325_617855594958601_978474203_a,4.436,-1,-1,-1,-1,-1,1,-1,-1
8064,10013325_622403391171333_336701595_a,4.446000000000001,1,1,-1,-1,-1,1,-1,-1
8065,10013325_655438527862348_268334957_a,4.126,-1,-1,-1,-1,1,-1,-1,-1
8066,10013325_658197094228391_981382142_a,5.242000000000001,1,1,-1,-1,1,-1,-1,-1
8067,10013325_691842964195801_221782898_a,2.9989999999999997,-1,1,-1,-1,-1,1,-1,-1
8068,10013325_724867197572488_1419111415_a,4.091,-1,1,-1,-1,-1,1,-1,-1
8069,10013325_750031818348940_1149798657_a,4.075,1,-1,-1,-1,1,-1,-1,-1
8070,10013325_768256393185171_1221183581_a,6.222,-1,1,-1,-1,-1,-1,1,-1
8071,10013325_832865560061459_608892083_a,3.72,-1,1,-1,-1,1,-1,-1,-1
8072,10013325_852595994754748_690584683_a,4.042,1,-1,-1,-1,1,-1,-1,-1
8073,10013325_870011029691425_994304282_a,3.798,-1,1,-1,-1,1,-1,-1,-1
8074,10013328_1410295919240982_547877808_a,4.17,-1,1,-1,-1,-1,1,-1,-1
8075,10013328_1438607226385654_507144645_a,4.583,-1,-1,-1,-1,-1,1,-1,-1
8076,10013328_1483942171819601_110230266_a,4.476,-1,1,-1,-1,-1,1,-1,-1
8077,10013328_212309152313501_904668190_a,3.97,1,1,-1,-1,-1,1,-1,-1
8078,10013328_215152278694862_361553130_a,4.069,-1,1,-1,-1,-1,1,-1,-1
8079,10013328_227714454088989_1146021736_a,4.768,-1,-1,-1,-1,-1,1,-1,-1
8080,10013328_380852538724514_1541435518_a,5.2010000000000005,-1,1,-1,-1,-1,1,-1,-1
8081,10013328_383854708422833_1529685305_a,4.887,1,-1,-1,-1,-1,1,-1,-1
8082,10013328_390440384432211_642966497_a,6.146,-1,1,-1,-1,-1,1,-1,-1
